Total training samples: 22
Epoch [1/200], Loss: 1.2464
Epoch [2/200], Loss: 0.7132
Epoch [3/200], Loss: 0.7504
Epoch [4/200], Loss: 0.6771
Epoch [5/200], Loss: 0.7864
Epoch [6/200], Loss: 0.5511
Epoch [7/200], Loss: 0.4505
Epoch [8/200], Loss: 0.8605
Epoch [9/200], Loss: 0.6687
Epoch [10/200], Loss: 0.5519
Epoch [11/200], Loss: 0.7766
Epoch [12/200], Loss: 0.6072
Epoch [13/200], Loss: 0.5489
Epoch [14/200], Loss: 0.5997
Epoch [15/200], Loss: 0.5368
Epoch [16/200], Loss: 0.5200
Epoch [17/200], Loss: 0.5156
Epoch [18/200], Loss: 0.4649
Epoch [19/200], Loss: 0.4698
Epoch [20/200], Loss: 0.4961
Epoch [21/200], Loss: 0.4343
Epoch [22/200], Loss: 0.4916
Epoch [23/200], Loss: 0.4137
Epoch [24/200], Loss: 0.4262
Epoch [25/200], Loss: 0.5855
Epoch [26/200], Loss: 0.5235
Epoch [27/200], Loss: 0.5343
Epoch [28/200], Loss: 0.5634
Epoch [29/200], Loss: 0.3999
Epoch [30/200], Loss: 0.5736
Epoch [31/200], Loss: 0.5083
Epoch [32/200], Loss: 0.5960
Epoch [33/200], Loss: 0.4551
Epoch [34/200], Loss: 0.6525
Epoch [35/200], Loss: 0.5550
Epoch [36/200], Loss: 0.5640
Epoch [37/200], Loss: 0.5520
Epoch [38/200], Loss: 0.4316
Epoch [39/200], Loss: 0.5130
Epoch [40/200], Loss: 0.5176
Epoch [41/200], Loss: 0.4322
Epoch [42/200], Loss: 0.5407
Epoch [43/200], Loss: 0.4773
Epoch [44/200], Loss: 0.4896
Epoch [45/200], Loss: 0.4405
Epoch [46/200], Loss: 0.5061
Epoch [47/200], Loss: 0.3884
Epoch [48/200], Loss: 0.6978
Epoch [49/200], Loss: 0.5889
Epoch [50/200], Loss: 0.6044
Epoch [51/200], Loss: 0.5636
Epoch [52/200], Loss: 0.4981
Epoch [53/200], Loss: 0.5075
Epoch [54/200], Loss: 0.4748
Epoch [55/200], Loss: 0.5800
Epoch [56/200], Loss: 0.4932
Epoch [57/200], Loss: 0.4628
Epoch [58/200], Loss: 0.5318
Epoch [59/200], Loss: 0.7489
Epoch [60/200], Loss: 0.5966
Epoch [61/200], Loss: 0.6797
Epoch [62/200], Loss: 0.5871
Epoch [63/200], Loss: 0.4732
Epoch [64/200], Loss: 0.6144
Epoch [65/200], Loss: 0.6178
Epoch [66/200], Loss: 0.3880
Epoch [67/200], Loss: 0.4647
Epoch [68/200], Loss: 0.4345
Epoch [69/200], Loss: 0.5626
Epoch [70/200], Loss: 0.4600
Epoch [71/200], Loss: 0.3556
Epoch [72/200], Loss: 0.3684
Epoch [73/200], Loss: 0.4975
Epoch [74/200], Loss: 0.5320
Epoch [75/200], Loss: 0.4087
Epoch [76/200], Loss: 0.3688
Epoch [77/200], Loss: 0.5832
Epoch [78/200], Loss: 0.3397
Epoch [79/200], Loss: 0.5118
Epoch [80/200], Loss: 0.4507
Epoch [81/200], Loss: 0.4967
Epoch [82/200], Loss: 0.3433
Epoch [83/200], Loss: 0.5003
Epoch [84/200], Loss: 0.4085
Epoch [85/200], Loss: 0.4360
Epoch [86/200], Loss: 0.4601
Epoch [87/200], Loss: 0.5580
Epoch [88/200], Loss: 0.4502
