Total training samples: 22
Epoch [1/200], Loss: 1.2435
Epoch [2/200], Loss: 0.8157
Epoch [3/200], Loss: 0.9213
Epoch [4/200], Loss: 0.6599
Epoch [5/200], Loss: 0.7228
Epoch [6/200], Loss: 0.7014
Epoch [7/200], Loss: 0.6753
Epoch [8/200], Loss: 0.6319
Epoch [9/200], Loss: 0.5664
Epoch [10/200], Loss: 0.6174
Epoch [11/200], Loss: 0.7295
Epoch [12/200], Loss: 0.6080
Epoch [13/200], Loss: 0.5590
Epoch [14/200], Loss: 0.6769
Epoch [15/200], Loss: 0.7210
Epoch [16/200], Loss: 0.7676
Epoch [17/200], Loss: 0.6948
Epoch [18/200], Loss: 0.9816
Epoch [19/200], Loss: 0.4735
Epoch [20/200], Loss: 0.7608
Epoch [21/200], Loss: 0.5713
Epoch [22/200], Loss: 0.9616
Epoch [23/200], Loss: 0.5324
Epoch [24/200], Loss: 0.8475
Epoch [25/200], Loss: 0.7557
Epoch [26/200], Loss: 0.6027
Epoch [27/200], Loss: 0.7074
Epoch [28/200], Loss: 0.5681
Epoch [29/200], Loss: 1.0158
Epoch [30/200], Loss: 0.9870
Epoch [31/200], Loss: 0.8799
Epoch [32/200], Loss: 0.6848
Epoch [33/200], Loss: 0.5710
Epoch [34/200], Loss: 0.5714
Epoch [35/200], Loss: 0.4974
Epoch [36/200], Loss: 0.5470
Epoch [37/200], Loss: 0.5103
Epoch [38/200], Loss: 0.4810
Epoch [39/200], Loss: 0.5384
Epoch [40/200], Loss: 0.6404
Epoch [41/200], Loss: 1.0496
Epoch [42/200], Loss: 0.4717
Epoch [43/200], Loss: 0.5324
Epoch [44/200], Loss: 0.4950
Epoch [45/200], Loss: 0.6053
Epoch [46/200], Loss: 0.5986
Epoch [47/200], Loss: 0.6425
Epoch [48/200], Loss: 0.6754
Epoch [49/200], Loss: 0.7833
Epoch [50/200], Loss: 0.5100
Epoch [51/200], Loss: 0.4400
Epoch [52/200], Loss: 0.5800
Epoch [53/200], Loss: 0.7236
Epoch [54/200], Loss: 0.5464
Epoch [55/200], Loss: 0.7454
Epoch [56/200], Loss: 0.4591
Epoch [57/200], Loss: 0.6155
Epoch [58/200], Loss: 0.5594
Epoch [59/200], Loss: 0.5083
Epoch [60/200], Loss: 0.4967
Epoch [61/200], Loss: 0.4181
Epoch [62/200], Loss: 0.4903
Epoch [63/200], Loss: 0.3934
Epoch [64/200], Loss: 0.4546
Epoch [65/200], Loss: 0.3989
Epoch [66/200], Loss: 0.5297
Epoch [67/200], Loss: 0.4521
Epoch [68/200], Loss: 0.4839
Epoch [69/200], Loss: 0.6768
Epoch [70/200], Loss: 0.5294
Epoch [71/200], Loss: 0.4728
Epoch [72/200], Loss: 0.4577
Epoch [73/200], Loss: 0.4861
Epoch [74/200], Loss: 0.5381
Epoch [75/200], Loss: 0.5071
Epoch [76/200], Loss: 0.5488
Epoch [77/200], Loss: 0.4254
Epoch [78/200], Loss: 0.5197
Epoch [79/200], Loss: 0.5791
Epoch [80/200], Loss: 0.4702
Epoch [81/200], Loss: 0.4794
Epoch [82/200], Loss: 0.5258
Epoch [83/200], Loss: 0.4646
Epoch [84/200], Loss: 0.5217
Epoch [85/200], Loss: 0.4144
Epoch [86/200], Loss: 0.5532
Epoch [87/200], Loss: 0.5992
Epoch [88/200], Loss: 0.3958
Epoch [89/200], Loss: 0.6437
Epoch [90/200], Loss: 0.6095
Epoch [91/200], Loss: 0.7811
Epoch [92/200], Loss: 0.6039
Epoch [93/200], Loss: 0.4265
Epoch [94/200], Loss: 0.4262
Epoch [95/200], Loss: 0.5485
Epoch [96/200], Loss: 0.5329
Epoch [97/200], Loss: 0.5217
Epoch [98/200], Loss: 0.4942
Epoch [99/200], Loss: 0.5321
Epoch [100/200], Loss: 0.4227
Epoch [101/200], Loss: 0.5605
Epoch [102/200], Loss: 0.5494
Epoch [103/200], Loss: 0.4357
Epoch [104/200], Loss: 0.4189
Epoch [105/200], Loss: 0.4455
Epoch [106/200], Loss: 0.4857
Epoch [107/200], Loss: 0.4223
Epoch [108/200], Loss: 0.3919
Epoch [109/200], Loss: 0.5477
Epoch [110/200], Loss: 0.5150
Epoch [111/200], Loss: 0.3928
Epoch [112/200], Loss: 0.5727
Epoch [113/200], Loss: 0.4233
Epoch [114/200], Loss: 0.4912
Epoch [115/200], Loss: 0.5225
Epoch [116/200], Loss: 0.7488
Epoch [117/200], Loss: 0.4968
Epoch [118/200], Loss: 0.5543
Epoch [119/200], Loss: 0.5640
Epoch [120/200], Loss: 0.4800
Epoch [121/200], Loss: 0.5153
Epoch [122/200], Loss: 0.4879
Epoch [123/200], Loss: 0.6584
Epoch [124/200], Loss: 0.4898
Epoch [125/200], Loss: 0.5217
Epoch [126/200], Loss: 0.5672
Epoch [127/200], Loss: 0.4686
Epoch [128/200], Loss: 0.5661
Epoch [129/200], Loss: 0.4112
Epoch [130/200], Loss: 0.4503
Epoch [131/200], Loss: 0.4596
Epoch [132/200], Loss: 0.7574
Epoch [133/200], Loss: 0.6849
