Total training samples: 22
Epoch [1/200], Loss: 1.2589
Epoch [2/200], Loss: 0.8631
Epoch [3/200], Loss: 0.7088
Epoch [4/200], Loss: 0.6112
Epoch [5/200], Loss: 0.7042
Epoch [6/200], Loss: 0.7885
Epoch [7/200], Loss: 0.6451
Epoch [8/200], Loss: 0.6811
Epoch [9/200], Loss: 0.7723
Epoch [10/200], Loss: 0.7499
Epoch [11/200], Loss: 0.7235
Epoch [12/200], Loss: 0.5729
Epoch [13/200], Loss: 0.6399
Epoch [14/200], Loss: 0.7308
Epoch [15/200], Loss: 0.6914
Epoch [16/200], Loss: 0.4005
Epoch [17/200], Loss: 0.6465
Epoch [18/200], Loss: 0.6815
Epoch [19/200], Loss: 0.5086
Epoch [20/200], Loss: 0.7750
Epoch [21/200], Loss: 0.5647
Epoch [22/200], Loss: 0.7962
Epoch [23/200], Loss: 0.5586
Epoch [24/200], Loss: 0.5551
Epoch [25/200], Loss: 0.5747
Epoch [26/200], Loss: 0.6010
Epoch [27/200], Loss: 0.6031
Epoch [28/200], Loss: 0.4684
Epoch [29/200], Loss: 0.4536
Epoch [30/200], Loss: 0.5229
Epoch [31/200], Loss: 0.5922
Epoch [32/200], Loss: 0.4910
Epoch [33/200], Loss: 0.5618
Epoch [34/200], Loss: 0.9184
Epoch [35/200], Loss: 0.5346
Epoch [36/200], Loss: 0.5237
Epoch [37/200], Loss: 0.5343
Epoch [38/200], Loss: 0.6527
Epoch [39/200], Loss: 0.4932
Epoch [40/200], Loss: 0.4914
Epoch [41/200], Loss: 0.5257
Epoch [42/200], Loss: 0.4919
Epoch [43/200], Loss: 0.5032
Epoch [44/200], Loss: 0.4183
Epoch [45/200], Loss: 0.4410
Epoch [46/200], Loss: 0.6060
Epoch [47/200], Loss: 0.4976
Epoch [48/200], Loss: 0.5788
Epoch [49/200], Loss: 0.6558
Epoch [50/200], Loss: 0.5452
Epoch [51/200], Loss: 0.3834
Epoch [52/200], Loss: 0.6372
