Total training samples: 22
Epoch [1/200], Loss: 1.4994
Epoch [2/200], Loss: 0.8795
Epoch [3/200], Loss: 0.8041
Epoch [4/200], Loss: 0.7966
Epoch [5/200], Loss: 0.5782
Epoch [6/200], Loss: 0.5815
Epoch [7/200], Loss: 0.6913
Epoch [8/200], Loss: 0.7485
Epoch [9/200], Loss: 0.5992
Epoch [10/200], Loss: 0.6171
Epoch [11/200], Loss: 0.5901
Epoch [12/200], Loss: 0.6553
Epoch [13/200], Loss: 0.7378
Epoch [14/200], Loss: 0.5181
Epoch [15/200], Loss: 0.6319
Epoch [16/200], Loss: 0.6538
Epoch [17/200], Loss: 0.5770
Epoch [18/200], Loss: 0.6019
Epoch [19/200], Loss: 0.5407
Epoch [20/200], Loss: 1.1705
Epoch [21/200], Loss: 0.4356
Epoch [22/200], Loss: 0.7076
Epoch [23/200], Loss: 0.5354
Epoch [24/200], Loss: 0.4542
Epoch [25/200], Loss: 0.5208
Epoch [26/200], Loss: 0.5496
Epoch [27/200], Loss: 0.5986
Epoch [28/200], Loss: 0.4292
Epoch [29/200], Loss: 0.7604
Epoch [30/200], Loss: 0.5821
Epoch [31/200], Loss: 0.4172
Epoch [32/200], Loss: 0.5128
Epoch [33/200], Loss: 0.5573
Epoch [34/200], Loss: 0.5218
Epoch [35/200], Loss: 0.6257
Epoch [36/200], Loss: 0.5044
Epoch [37/200], Loss: 0.4684
Epoch [38/200], Loss: 0.5221
Epoch [39/200], Loss: 0.4634
Epoch [40/200], Loss: 0.4809
Epoch [41/200], Loss: 0.5109
Epoch [42/200], Loss: 0.5091
Epoch [43/200], Loss: 0.4229
Epoch [44/200], Loss: 0.5862
Epoch [45/200], Loss: 0.4104
Epoch [46/200], Loss: 0.4809
Epoch [47/200], Loss: 0.4366
Epoch [48/200], Loss: 0.4188
Epoch [49/200], Loss: 0.4336
Epoch [50/200], Loss: 0.4284
Epoch [51/200], Loss: 0.3900
Epoch [52/200], Loss: 0.5101
Epoch [53/200], Loss: 0.4935
Epoch [54/200], Loss: 0.5019
Epoch [55/200], Loss: 0.4344
Epoch [56/200], Loss: 0.3846
Epoch [57/200], Loss: 0.5364
Epoch [58/200], Loss: 0.4277
